CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.15195487439632416" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.18632993102073669" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.045316986739635468" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.014960934408009052" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.022489979863166809" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.01610955037176609" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.019878819584846497" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.026007633656263351" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.04070407897233963" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.043415676802396774" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.053237121552228928" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.15860944986343384" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.052363269031047821" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.078714929521083832" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.056383427232503891" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.069575868546962738" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.091026715934276581" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.142464280128479" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.15195487439632416" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.18632993102073669" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.045316986739635468" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.014960934408009052" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.022489979863166809" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.01610955037176609" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.019878819584846497" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.026007633656263351" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.04070407897233963" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.043415676802396774" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))+0.053237121552228928" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.16677136719226837" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.065344266593456268" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.15636530518531799" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.1022050529718399" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.20941510796546936" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.20747007429599762" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.21072101593017578" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.16406926512718201" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.20267075300216675" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.047648962587118149" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.018669789656996727" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.044675800949335098" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.029201444238424301" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.05983288586139679" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.059277165681123734" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.060206003487110138" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.046876933425664902" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))-0.057905931025743484" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.16677136719226837" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.065344266593456268" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.15636530518531799" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.1022050529718399" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.20941510796546936" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.20747007429599762" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.21072101593017578" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.16406926512718201" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.20267075300216675" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.047648962587118149" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.018669789656996727" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.044675800949335098" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.029201444238424301" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.05983288586139679" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.059277165681123734" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.060206003487110138" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.046876933425664902" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02424*((1.+(0.0491992*x))/(1.+(0.0599113*x))))+0.057905931025743484" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1-(0.0731161+-3.71294e-05*x+4.31579e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1-(0.0710175+-3.81711e-05*x+4.4403e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1-(0.0172483))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1+(0.0731161+-3.71294e-05*x+4.31579e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1+(0.0710175+-3.81711e-05*x+4.4403e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1+(0.0172483))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1-(0.103918+0.000233911*x+-2.57903e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1-(0.0703863+0.000292795*x+-3.21796e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1-(0.0785963))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1+(0.103918+0.000233911*x+-2.57903e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1+(0.0703863+0.000292795*x+-3.21796e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1+(0.0785963))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.932646+-25.009/(x*x)+0.000409518*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1-(0.272865+0.000390622*x+-4.14087e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1-(0.181984+0.000375761*x+-3.79585e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1-(0.222133))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1+(0.272865+0.000390622*x+-4.14087e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1+(0.181984+0.000375761*x+-3.79585e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1+(0.222133))" 
