CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.10860132426023483" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.15343259274959564" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.12784399092197418" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.31843382120132446" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.059913203120231628" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.019340245053172112" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.019695485010743141" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.018976403400301933" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.02293524332344532" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.031028950586915016" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.043837882578372955" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.036526855081319809" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))-0.090981088578701019" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.2096962034702301" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.067690856754779816" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.06893419474363327" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.066417410969734192" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.080273352563381195" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.10860132426023483" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.15343259274959564" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.12784399092197418" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.31843382120132446" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.059913203120231628" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.019340245053172112" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.019695485010743141" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.018976403400301933" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.02293524332344532" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.031028950586915016" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.043837882578372955" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.036526855081319809" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.904719*((1.+(0.000614609*x))/(1.+(0.00108742*x))))+0.090981088578701019" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.21497136354446411" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.10066765546798706" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.1110781729221344" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.10638692229986191" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.14209333062171936" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.19966286420822144" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.20564618706703186" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.13270711898803711" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.31406038999557495" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.061420388519763947" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.02876218780875206" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.031736619770526886" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.030396264046430588" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.040598094463348389" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.05704653263092041" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.058756053447723389" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.037916321307420731" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))-0.08973153680562973" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.21497136354446411" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.10066765546798706" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.1110781729221344" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.10638692229986191" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.14209333062171936" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.19966286420822144" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.20564618706703186" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.13270711898803711" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.31406038999557495" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.061420388519763947" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.02876218780875206" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.031736619770526886" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.030396264046430588" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.040598094463348389" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.05704653263092041" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.058756053447723389" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.037916321307420731" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.89431*((1.+(0.00434779*x))/(1.+(0.00584529*x))))+0.08973153680562973" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1-(0.0732461+-3.84355e-05*x+4.47792e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1-(0.071148+-3.95091e-05*x+4.60746e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1-(0.0172483))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1+(0.0732461+-3.84355e-05*x+4.47792e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1+(0.071148+-3.95091e-05*x+4.60746e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1+(0.0172483))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1-(0.10642+0.000223604*x+-2.47263e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1-(0.0723484+0.000284619*x+-3.12409e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1-(0.0785963))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1+(0.10642+0.000223604*x+-2.47263e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1+(0.0723484+0.000284619*x+-3.12409e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1+(0.0785963))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.98107+118.041/(x*x)+0.000138451*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1-(0.268648+0.000406904*x+-4.31269e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1-(0.180018+0.000374074*x+-3.74802e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1-(0.222133))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1+(0.268648+0.000406904*x+-4.31269e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1+(0.180018+0.000374074*x+-3.74802e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1+(0.222133))" 
